DEPTH,CALI,DRHO,DT,DTS,GR,KTIM,NPHI,PPC1_CALI_NORM,RD,RHOB,RM,RS,RT,RXO,TVDMSL,CARB_FLAG,COAL_FLAG,KLOGH,PHIT,SAND_FLAG,VSH,FM. LABEL
1916.43,12.1506,-0.0011,132.7476,,200.7521,,0.5326,11.9789,1.3538,2.2923,1.3994,1.707,1.3538,0.9747,1885.3633,,,1.4413,0.231717,0.0,0.7418,Draupne
1916.5824,12.0235,0.0036,133.3533,,192.248,,0.5035,12.0241,1.3913,2.2737,1.437,1.7642,1.3913,0.7876,1885.5157,,,3.0921,0.243142,0.0,0.6607,Draupne
1916.7348,11.8889,0.0049,132.9386,,189.0983,,0.5078,11.8123,1.3794,2.255,1.4252,1.7102,1.3794,0.7291,1885.6681,,,4.664,0.254604,0.0,0.6464,Draupne
1916.8872,11.8889,0.0048,132.0799,,202.2402,,0.5641,11.7905,1.3713,2.2548,1.4153,1.6561,1.3713,0.8849,1885.8204,,,2.5842,0.254751,0.0,0.7587,Draupne
1917.0396,11.9188,0.0014,130.366,,225.3641,,0.5891,12.0934,1.4708,2.2629,1.5207,1.7352,1.4708,1.0772,1885.9729,,,1.625,0.249753,0.0,0.8187,Draupne
1917.192,12.1357,-0.0024,129.1654,,243.9798,,0.6901,12.0934,1.5147,2.2795,1.5671,1.7398,1.5147,1.3941,1886.1252,,,0.3719,0.239586,0.0,1.041,Draupne
1917.3444,12.1731,-0.0081,129.2263,,240.2857,,0.7204,12.0989,1.5292,2.2815,1.5781,1.7649,1.5292,1.5302,1886.2777,,,0.2568,0.238346,0.0,1.1041,Draupne
1917.4968,12.188,-0.011,129.9455,,224.3169,,0.65,12.0897,1.5139,2.2861,1.5618,1.8201,1.5139,1.5665,1886.4301,,,0.4834,0.235511,0.0,0.969,Draupne
1917.6492,12.1993,-0.0092,130.8528,,224.9906,,0.5044,12.0346,1.458,2.2881,1.5019,1.7796,1.458,1.5732,1886.5825,,,2.1524,0.234287,0.0,0.6802,Draupne
1917.8016,12.0983,-0.0041,131.1214,,225.6962,,0.4875,11.8449,1.4006,2.2924,1.4396,1.7119,1.4006,1.349,1886.7349,,,2.3162,0.231635,0.0,0.6517,Draupne
1917.954,12.0833,0.0017,130.4776,,223.8679,,0.4708,11.8857,1.3328,2.2931,1.3688,1.6254,1.3328,1.1143,1886.8873,,,2.7227,0.231253,0.0,0.6191,Draupne
1918.1064,11.9749,0.003,128.7144,,198.7955,,0.5335,11.7751,1.3563,2.2905,1.3918,1.611,1.3563,0.9696,1887.0397,,,1.4933,0.232847,0.0,0.7413,Draupne
1918.2588,11.9188,0.0029,126.7935,,195.1111,,0.4715,11.9477,1.417,2.3041,1.4554,1.7118,1.417,0.9879,1887.1921,,,2.0618,0.224459,0.0,0.6341,Draupne
1918.4112,11.9525,-0.0001,125.924,,203.0967,,0.4684,11.9209,1.4977,2.322,1.539,1.7785,1.4977,1.141,1887.3445,,,1.3771,0.213503,0.0,0.6498,Draupne
1918.5636,12.188,-0.0026,127.1385,,220.8733,,0.4394,12.0639,1.4964,2.341,1.5408,1.7619,1.4964,1.3768,1887.4969,,,1.1773,0.201857,0.0,0.6151,Draupne
1918.716,12.1806,-0.0061,129.7868,,221.1224,,0.4959,12.0124,1.5007,2.3339,1.542,1.7525,1.5007,1.4218,1887.6493,,,0.7702,0.206227,0.0,0.7193,Draupne
1918.8684,12.1656,-0.008,131.3609,,221.5921,,0.501,11.7843,1.4892,2.3074,1.5316,1.7546,1.4892,1.206,1887.8016,,,1.3917,0.222436,0.0,0.6971,Draupne
1919.0208,12.1656,-0.0066,131.5132,,220.2163,,0.5111,11.8506,1.4688,2.2807,1.5164,1.7521,1.4688,1.136,1887.9541,,,2.4014,0.238817,0.0,0.6846,Draupne
1919.1732,12.0198,-0.0023,130.6159,,229.4585,,0.5332,11.9201,1.5154,2.2695,1.559,1.7665,1.5154,1.0341,1888.1064,,,2.498,0.245683,0.0,0.715,Draupne
1919.3256,12.0646,0.0006,129.4903,,231.9763,,0.512,11.933,1.5185,2.272,1.5573,1.755,1.5185,1.0387,1888.2589,,,2.9461,0.244188,0.0,0.6756,Draupne
1919.478,12.0759,0.0034,130.2457,,242.0914,,0.5396,12.1015,1.5512,2.2783,1.5924,1.7892,1.5512,1.0212,1888.4113,,,1.8838,0.2403,0.0,0.7386,Draupne
1919.6304,12.1132,0.005,131.2522,,245.3148,,0.5484,12.0587,1.5376,2.2736,1.5806,1.8002,1.5376,0.9914,1888.5637,,,1.9261,0.243197,0.0,0.7504,Draupne
1919.7828,12.0609,0.0061,131.2812,,247.5682,,0.6719,11.9704,1.4927,2.2658,1.532,1.7409,1.4927,0.8787,1888.7161,,,0.6291,0.247948,0.0,0.9879,Draupne
1919.9352,11.9712,0.0045,129.7155,,239.0568,,0.6707,12.0459,1.4755,2.2565,1.5153,1.7116,1.4755,0.8702,1888.8685,,,0.8012,0.253697,0.0,0.974,Draupne
1920.0876,12.0198,0.0017,127.9716,,233.9489,,0.6041,12.0947,1.5865,2.2615,1.6326,1.779,1.5865,1.0501,1889.0209,,,1.4347,0.250615,0.0,0.847,Draupne
1920.24,12.1207,0.003,127.4652,,226.4028,,0.5353,12.0989,1.6717,2.2801,1.7246,1.8771,1.6717,1.1475,1889.1733,,,1.8853,0.239178,0.0,0.7322,Draupne
1920.3924,12.1544,0.0051,127.5641,,230.0707,,0.5108,12.0913,1.7335,2.2984,1.777,1.9481,1.7335,1.1949,1889.3257,,,1.5649,0.227986,0.0,0.7056,Draupne
1920.5448,12.1432,0.0077,129.0356,,226.6377,,0.5003,12.07,1.6773,2.3047,1.726,1.9227,1.6773,1.243,1889.478,,,1.5002,0.224135,0.0,0.6923,Draupne
1920.6972,12.1207,0.0081,130.1106,,234.1215,,0.5284,12.0605,1.5264,2.2946,1.5808,1.7869,1.5264,1.3483,1889.6305,,,1.4234,0.230286,0.0,0.7362,Draupne
1920.8496,12.1095,0.0082,130.9067,,222.9181,,0.5761,12.0853,1.5008,2.2853,1.5553,1.7786,1.5008,0.9899,1889.7828,,,1.0786,0.236007,0.0,0.8202,Draupne
1921.002,12.0871,0.0046,130.7804,,218.9186,,0.5993,12.0274,1.4873,2.274,1.5413,1.7805,1.4873,0.7526,1889.9353,,,1.111,0.242919,0.0,0.8528,Draupne
1921.1544,12.1432,0.0006,130.4323,,212.5252,,0.5432,12.0298,1.4644,2.2657,1.5219,1.772,1.4644,0.7203,1890.0876,,,2.4693,0.248051,0.0,0.7303,Draupne
1921.3068,12.1768,-0.0023,130.7808,,213.9325,,0.5373,11.9601,1.3709,2.2564,1.4379,1.6832,1.3709,0.7633,1890.2401,,,3.2946,0.253722,0.0,0.7072,Draupne
1921.4592,12.0646,-0.0027,130.5739,,218.2491,,0.5345,11.8509,1.4095,2.2426,1.4813,1.6097,1.4095,0.8837,1890.3925,,,4.7647,0.262239,0.0,0.6845,Draupne
1921.6116,12.2329,0.0002,128.5316,,218.7442,,0.6117,11.8102,1.4074,2.2407,1.4802,1.5954,1.4074,0.7891,1890.5449,,,2.2019,0.263389,0.0,0.8366,Draupne
1921.764,11.8665,0.0038,126.4554,,212.2747,,0.5566,11.7137,1.4255,2.2516,1.499,1.5917,1.4255,0.8833,1890.6973,,,3.0213,0.25668,0.0,0.7398,Draupne
1921.9164,11.9637,0.0066,125.6654,,201.7035,,0.5494,11.8535,1.5075,2.2758,1.5788,1.6649,1.5075,0.9754,1890.8497,,,1.8058,0.241845,0.0,0.7551,Draupne
1922.0688,11.8365,0.0052,126.8444,,186.3315,,0.491,12.04,1.456,2.286,1.5221,1.5738,1.456,1.2769,1891.0021,,,2.6102,0.235565,0.0,0.6509,Draupne
1922.2212,12.0833,0.0025,128.3477,,186.9647,,0.5374,12.078,1.4458,2.283,1.5081,1.554,1.4458,1.2715,1891.1545,,,1.7173,0.237393,0.0,0.74,Draupne
1922.3736,11.8365,0.0006,128.4825,,191.1309,,0.4965,11.9184,1.441,2.2782,1.5013,1.559,1.441,1.0952,1891.3069,,,2.9819,0.24037,0.0,0.6523,Draupne
1922.526,11.8814,0.0021,127.5126,,193.908,,0.5006,11.9915,1.3948,2.2936,1.45,1.5276,1.3948,1.0368,1891.4592,,,1.9608,0.230935,0.0,0.6793,Draupne
1922.6784,11.9039,0.0009,126.2101,,183.2706,,0.5104,11.9649,1.4401,2.3099,1.4883,1.5258,1.4401,1.1128,1891.6117,,,1.1857,0.220914,0.0,0.719,Draupne
1922.8308,11.9487,-0.0026,125.6795,,173.7509,,0.5711,11.9188,1.4591,2.3193,1.5087,1.5496,1.4591,1.3617,1891.764,,,0.4951,0.215129,0.0,0.7813,Draupne
1922.9832,12.1058,-0.0093,126.1566,,182.5818,,0.5169,12.0767,1.5033,2.3166,1.5569,1.6345,1.5033,1.4552,1891.9165,,,0.9401,0.216816,0.0,0.7402,Draupne
1923.1356,12.0759,-0.0121,127.4952,,189.8801,,0.5276,12.068,1.6503,2.3191,1.7089,1.8135,1.6503,1.554,1892.0688,,,0.7886,0.215248,0.0,0.7647,Draupne
1923.288,12.2778,-0.0116,129.0611,,186.082,,0.4929,12.0455,1.6257,2.3218,1.6832,1.834,1.6257,1.4899,1892.2213,,,1.0685,0.213648,0.0,0.6985,Draupne
1923.4404,12.2217,-0.0104,130.2092,,174.5333,,0.5588,12.0207,1.4953,2.3101,1.548,1.7183,1.4953,1.2821,1892.3737,,,0.7062,0.220774,0.0,0.7878,Draupne
1923.5928,12.188,-0.0103,130.3378,,171.6129,,0.4962,11.9593,1.4749,2.2915,1.5234,1.7261,1.4749,1.2846,1892.5261,,,2.1607,0.232203,0.0,0.668,Draupne
1923.7452,12.2329,-0.01,129.4126,,181.109,,0.5026,12.0932,1.4825,2.2845,1.5287,1.7357,1.4825,1.3349,1892.6785,,,2.3992,0.236533,0.0,0.6721,Draupne
1923.8976,12.2329,-0.009,127.9736,,191.3322,,0.4481,12.0447,1.4147,2.2933,1.464,1.7099,1.4147,1.4662,1892.8309,,,3.4392,0.231082,0.0,0.574,Draupne
1924.05,12.2217,-0.0076,127.1332,,190.9255,,0.4515,12.0592,1.5143,2.3134,1.5661,1.8381,1.5143,1.4802,1892.9833,,,2.0295,0.218745,0.0,0.6055,Draupne
1924.2024,12.2329,-0.0085,126.5912,,191.923,,0.4599,12.1113,1.628,2.3273,1.6885,2.0547,1.628,1.5406,1893.1357,,,1.322,0.210219,0.0,0.6394,Draupne
1924.3548,12.2628,-0.0101,126.7909,,183.6981,,0.4663,12.1148,1.5899,2.3329,1.6519,2.0424,1.5899,1.605,1893.2881,,,1.079,0.206821,0.0,0.659,Draupne
1924.5072,12.2479,-0.0113,127.6519,,186.8521,,0.4621,12.1114,1.5568,2.3307,1.6201,2.105,1.5568,1.5886,1893.4404,,,1.1911,0.208186,0.0,0.6478,Draupne
1924.6596,12.2666,-0.0115,128.446,,183.0667,,0.4408,12.1165,1.4901,2.3265,1.5492,2.0124,1.4901,1.5566,1893.5929,,,1.6514,0.210724,0.0,0.6002,Draupne
1924.812,12.2703,-0.0127,128.8716,,190.4699,,0.4692,12.1144,1.4519,2.3225,1.5075,1.8892,1.4519,1.534,1893.7452,,,1.3484,0.213188,0.0,0.652,Draupne
1924.9644,12.2628,-0.0149,128.486,,189.9782,,0.5064,12.1063,1.4415,2.3171,1.4972,1.8742,1.4415,1.5374,1893.8977,,,1.0364,0.216473,0.0,0.7199,Draupne
1925.1168,12.2703,-0.0159,127.2091,,199.9296,,0.4943,12.1097,1.4321,2.3194,1.4886,1.9021,1.4321,1.539,1894.05,,,1.1141,0.21507,0.0,0.6985,Draupne
1925.2692,12.2628,-0.0148,126.2418,,204.8227,,0.4872,12.1059,1.4351,2.3259,1.4873,1.9535,1.4351,1.538,1894.2025,,,1.026,0.211113,0.0,0.6922,Draupne
1925.4216,12.2778,-0.0124,126.4452,,201.8697,,0.489,12.1133,1.475,2.3335,1.5296,2.0534,1.475,1.5383,1894.3549,,,0.8359,0.206447,0.0,0.7051,Draupne
1925.574,12.2553,-0.0097,127.2836,,187.1174,,0.4957,12.1262,1.511,2.3301,1.5675,2.0456,1.511,1.5623,1894.5073,,,0.8463,0.208539,0.0,0.7143,Draupne
1925.7264,12.2703,-0.0112,128.4546,,176.1706,,0.4952,12.1186,1.5057,2.3235,1.5637,2.0603,1.5057,1.558,1894.6597,,,0.9983,0.212554,0.0,0.7053,Draupne
1925.8788,12.2628,-0.0112,129.2541,,174.8649,,0.503,12.1241,1.4787,2.3208,1.535,2.0187,1.4787,1.5256,1894.8121,,,0.9838,0.214259,0.0,0.7175,Draupne
1926.0312,12.2479,-0.0126,128.9346,,183.3724,,0.5217,12.1277,1.4388,2.3206,1.4876,1.8195,1.4388,1.4946,1894.9645,,,0.8106,0.214372,0.0,0.7547,Draupne
1926.1836,12.2441,-0.0109,128.3224,,189.4512,,0.5272,12.1232,1.4188,2.3231,1.4628,1.716,1.4188,1.5004,1895.1169,,,0.7195,0.212842,0.0,0.7687,Draupne
1926.336,12.2441,-0.0089,126.4495,,189.2933,,0.4985,12.1223,1.4633,2.3321,1.5069,1.7686,1.4633,1.5219,1895.2693,,,0.782,0.2073,0.0,0.7224,Draupne
1926.4884,12.2666,-0.0091,125.4895,,180.5708,,0.5208,12.1181,1.5122,2.3338,1.5446,1.7642,1.5122,1.5334,1895.4216,,,0.5929,0.206281,0.0,0.769,Draupne
1926.6408,12.2666,-0.0097,124.9588,,175.259,,0.508,12.1232,1.4943,2.3342,1.5256,1.8167,1.4943,1.4997,1895.5741,,,0.6712,0.205991,0.0,0.744,Draupne
1926.7932,12.2441,-0.0134,124.551,,175.8606,,0.5137,12.1144,1.5104,2.3218,1.5424,1.858,1.5104,1.4794,1895.7264,,,0.8572,0.213648,0.0,0.7401,Draupne
1926.9456,12.2553,-0.0118,124.8259,,175.3501,,0.5209,12.0764,1.5292,2.3117,1.5591,1.8689,1.5292,1.3267,1895.8789,,,1.0149,0.219801,0.0,0.7422,Draupne
1927.098,12.2105,-0.0065,125.6851,,183.2683,,0.5174,12.1121,1.5316,2.2889,1.5611,1.8471,1.5316,1.3298,1896.0312,,,1.8392,0.233795,0.0,0.7072,Draupne
1927.2504,12.2105,0.0133,127.3471,,188.3457,,0.4909,12.0486,1.4814,2.2811,1.5112,1.794,1.4814,0.8317,1896.1837,,,2.9444,0.238563,0.0,0.6447,Draupne
1927.4028,12.2105,0.03,129.8986,,195.3582,,0.5475,11.9917,1.5511,2.2741,1.5756,1.7912,1.5511,0.7576,1896.3361,,,1.9207,0.242888,0.0,0.7492,Draupne
1927.5552,12.1581,0.0366,131.9601,,191.0532,,0.6506,11.9141,1.5268,2.2733,1.5544,1.6878,1.5268,0.5618,1896.4885,,,0.6579,0.243404,0.0,0.9254,Draupne
1927.7076,12.1731,0.026,132.6947,,196.1672,,0.7096,11.9739,1.4081,2.255,1.4319,1.5208,1.4081,0.6223,1896.6409,,,0.5501,0.254603,0.0,0.9681,Draupne
1927.86,11.9712,0.0132,130.7009,,202.6718,,0.6807,12.165,1.4349,2.2366,1.4545,1.5077,1.4349,0.6858,1896.7933,,,1.1723,0.265911,0.0,0.9696,Draupne
1928.0124,12.1058,0.0064,129.3677,,200.1292,,0.6397,11.5502,1.4826,2.2156,1.5037,1.5708,1.4826,0.7537,1896.9457,,,3.0174,0.278743,0.0,0.8619,Draupne
1928.1648,11.8291,0.0111,128.7334,,191.4474,,0.6743,12.0482,1.4104,2.2143,1.4254,1.478,1.4104,0.7076,1897.0981,,,2.161,0.279563,0.0,0.9287,Draupne
1928.3172,12.3526,0.0244,129.0875,,182.7743,,0.5472,11.9882,1.5648,2.2297,1.5745,1.5523,1.5648,0.5085,1897.2505,,,5.7046,0.270136,0.0,0.6941,Draupne
1928.4696,11.8889,0.04,129.5017,,173.2777,,0.5264,11.86,1.6355,2.2679,1.6396,1.5637,1.6355,0.6178,1897.4028,,,2.7913,0.246662,0.0,0.6995,Draupne
1928.622,11.5374,0.045,128.313,,170.7519,,0.4825,12.1785,1.473,2.2934,1.4796,1.5455,1.473,0.714,1897.5553,,,2.3845,0.231035,0.0,0.6429,Draupne
1928.7744,11.9412,0.0456,123.9312,,173.904,,0.4876,12.0119,1.5727,2.3157,1.5759,1.5944,1.5727,1.0621,1897.7076,,,1.311,0.217373,0.0,0.6805,Draupne
1928.9268,11.8627,0.0411,120.1454,,181.2404,,0.5051,11.9841,1.7557,2.3407,1.7609,1.6941,1.7557,1.015,1897.8601,,,0.5905,0.202006,0.0,0.7462,Draupne
1929.0792,12.1132,0.0291,119.4724,,182.7901,,0.51,12.0645,1.7733,2.363,1.7792,1.8112,1.7733,1.0965,1898.0125,,,0.3256,0.188361,0.0,0.7833,Draupne
1929.2316,12.1095,0.0119,120.9672,,179.2582,,0.5163,12.089,1.9049,2.3666,1.911,2.0506,1.9049,1.4171,1898.1649,,,0.2784,0.186105,0.0,0.8004,Draupne
1929.384,12.0983,-0.0017,122.2403,,175.9794,,0.4893,12.0807,1.9445,2.3347,1.958,2.2773,1.9445,1.5705,1898.3173,,,0.8083,0.205686,0.0,0.7072,Draupne
1929.5364,11.9637,-0.0023,123.6517,,167.1349,,0.5084,12.1723,1.7237,2.2947,1.7373,2.0425,1.7237,1.1806,1898.4697,,,1.7546,0.23022,0.0,0.6964,Draupne
1929.6888,11.9861,0.0075,124.0784,,169.7171,,0.4707,11.9166,1.7016,2.2707,1.7092,1.9724,1.7016,0.8035,1898.6221,,,4.7126,0.244999,0.0,0.5914,Draupne
1929.8412,11.9412,0.0162,124.054,,167.435,,0.5577,11.9559,1.6786,2.27,1.6858,1.9222,1.6786,0.7233,1898.7745,,,1.9074,0.245426,0.0,0.7286,Draupne
1929.9936,12.1656,0.0213,124.2778,,167.1231,,0.5631,12.1694,1.6,2.2987,1.6135,1.8205,1.6,0.7209,1898.9269,,,0.8931,0.227812,0.0,0.726,Draupne
1930.146,12.0534,0.0156,124.6715,,166.9711,,0.615,12.0217,1.6473,2.3313,1.6651,1.8881,1.6473,0.9343,1899.0793,,,0.232,0.207777,0.0,0.7248,Draupne
1930.2984,12.1207,0.01,125.2644,,175.0353,,0.5126,12.0729,1.6352,2.3521,1.6584,1.9223,1.6352,1.138,1899.2317,,,0.4129,0.195017,0.0,0.7752,Draupne
1930.4508,12.1058,0.0043,125.0108,,181.6267,,0.4841,12.0658,1.654,2.3535,1.6818,1.8985,1.654,1.4389,1899.384,,,0.5395,0.194152,0.0,0.7199,Draupne
1930.6032,12.0534,0.0037,124.115,,185.1409,,0.4929,11.999,1.6042,2.3447,1.6354,1.8539,1.6042,1.3042,1899.5365,,,0.6097,0.199564,0.0,0.7267,Draupne
1930.7556,11.844,0.0019,122.7008,,184.7419,,0.5372,12.1151,1.6635,2.3411,1.6966,1.985,1.6635,1.2802,1899.6888,,,0.4169,0.201802,0.0,0.8108,Draupne
1930.908,12.1357,0.001,121.9203,,186.3367,,0.4929,12.086,1.7552,2.3457,1.7934,2.127,1.7552,1.2758,1899.8413,,,0.5958,0.198983,0.0,0.7278,Draupne
1931.0604,12.1506,-0.0018,122.0577,,185.7109,,0.4662,12.114,1.8408,2.3426,1.8876,2.1337,1.8408,1.5966,1899.9937,,,0.8524,0.200875,0.0,0.6706,Draupne
1931.2128,12.188,-0.0018,123.2116,,180.1891,,0.4716,12.0812,1.797,2.336,1.8572,2.1205,1.797,1.3939,1900.1461,,,0.9443,0.204883,0.0,0.6734,Draupne
1931.3652,12.1357,0.0001,124.7314,,179.956,,0.5146,11.9905,1.7539,2.3227,1.8138,2.1012,1.7539,1.2736,1900.2985,,,0.8301,0.213082,0.0,0.743,Draupne
1931.5176,12.0983,0.003,125.3049,,175.8327,,0.5173,11.9363,1.7108,2.3197,1.7663,2.0085,1.7108,1.2133,1900.4509,,,0.8671,0.214894,0.0,0.7448,Draupne
1931.67,12.0086,0.0053,125.2442,,172.1687,,0.5131,11.8957,1.6478,2.3174,1.6974,1.8775,1.6478,1.0306,1900.6033,,,0.9586,0.216294,0.0,0.7336,Draupne
1931.8224,12.0422,0.0063,125.1567,,172.701,,0.5147,11.9738,1.5952,2.3078,1.641,1.7891,1.5952,0.9807,1900.7557,,,1.1923,0.222197,0.0,0.725,Draupne
1931.9748,12.0759,0.0147,125.87,,175.6497,,0.5193,12.0375,1.6345,2.2998,1.6847,1.8236,1.6345,0.7406,1900.9081,,,1.3802,0.227094,0.0,0.7244,Draupne
1932.1272,12.0646,0.0379,126.3881,,180.3997,,0.4662,12.017,1.6666,2.3133,1.7122,1.8347,1.6666,0.7233,1901.0604,,,1.7433,0.218837,0.0,0.6347,Draupne
1932.2796,11.9861,0.0514,125.5762,,183.4016,,0.4677,11.9168,1.5698,2.316,1.6126,1.7701,1.5698,0.702,1901.2129,,,1.6042,0.21715,0.0,0.6411,Draupne
1932.432,11.93,0.0554,124.3998,,183.0584,,0.4444,12.0178,1.5113,2.3075,1.551,1.7304,1.5113,0.7809,1901.3652,,,2.5285,0.222376,0.0,0.584,Draupne
1932.5844,11.9412,0.0388,125.0388,,180.114,,0.4918,11.96,1.6337,2.2842,1.6785,1.8899,1.6337,0.7447,1901.5177,,,2.7074,0.236696,0.0,0.6502,Draupne
1932.7368,12.0086,0.0224,126.4566,,178.2385,,0.4717,12.0843,1.7533,2.2796,1.7954,2.0106,1.7533,0.4719,1901.67,,,3.7427,0.23948,0.0,0.6044,Draupne
1932.8892,11.9525,0.0054,127.2773,,173.8305,,0.485,12.0427,1.4995,2.2799,1.5426,1.7786,1.4995,0.3633,1901.8225,,,3.2302,0.23932,0.0,0.6314,Draupne
1933.0416,12.2179,-0.0056,126.6603,,179.4454,,0.5112,12.0093,1.448,2.2775,1.4918,1.7062,1.448,0.3448,1901.9749,,,2.5985,0.240823,0.0,0.6808,Draupne
1933.194,12.1432,-0.0057,125.1798,,178.9283,,0.5084,11.9816,1.52,2.2835,1.5692,1.7742,1.52,0.4839,1902.1273,,,2.3082,0.237105,0.0,0.6826,Draupne
1933.3464,12.1132,-0.0027,124.4247,,180.9998,,0.5238,11.9139,1.4903,2.2903,1.5484,1.7663,1.4903,0.8774,1902.2797,,,1.663,0.23297,0.0,0.7217,Draupne
1933.4988,12.0983,0.0051,125.0781,,185.834,,0.5063,12.0994,1.5547,2.3043,1.6051,1.8015,1.5547,1.0673,1902.4321,,,1.4199,0.22435,0.0,0.7039,Draupne
1933.6512,11.8964,0.0141,127.8209,,183.4708,,0.4888,12.0949,1.5486,2.3103,1.6019,1.8134,1.5486,0.7812,1902.5845,,,1.4749,0.22065,0.0,0.6763,Draupne
1933.8036,12.3526,0.018,128.0284,,186.5084,,0.5145,12.1066,1.5021,2.3159,1.5477,1.7184,1.5021,0.6119,1902.7369,,,0.9799,0.217219,0.0,0.7346,Draupne
1933.956,12.5582,0.0133,127.6846,,182.0003,,0.4973,12.1094,1.4011,2.3245,1.4414,1.5643,1.4011,0.6161,1902.8893,,,0.9537,0.211965,0.0,0.7107,Draupne
1934.1084,12.0422,0.0046,125.9784,,176.3867,,0.5056,11.7748,1.4284,2.3325,1.4665,1.64,1.4284,0.7236,1903.0416,,,0.7179,0.207042,0.0,0.7371,Draupne
1934.2608,11.9637,-0.0009,124.7606,,178.0823,,0.4802,11.9319,1.4349,2.3446,1.4705,1.7283,1.4349,0.9247,1903.1941,,,0.6992,0.199627,0.0,0.7011,Draupne
1934.4132,12.1768,-0.0027,124.2756,,175.1629,,0.5003,12.0852,1.4509,2.3504,1.4821,1.7005,1.4509,1.181,1903.3464,,,0.4904,0.196063,0.0,0.7485,Draupne
1934.5656,12.2105,-0.0044,124.395,,173.55,,0.498,12.0323,1.5111,2.3547,1.54,1.7342,1.5111,1.1692,1903.4989,,,0.4529,0.193459,0.0,0.7491,Draupne
1934.718,12.0646,-0.0086,124.538,,171.7211,,0.4979,11.9763,1.6297,2.3536,1.6611,1.9337,1.6297,1.1306,1903.6512,,,0.4651,0.1941,0.0,0.7476,Draupne
1934.8704,12.188,-0.0142,124.7304,,173.6968,,0.5181,12.0075,1.5353,2.3548,1.5719,1.9284,1.5353,1.1474,1903.8037,,,0.3644,0.193345,0.0,0.7808,Draupne
1935.0228,12.1993,-0.0161,125.1734,,177.3247,,0.5022,11.9572,1.5628,2.3752,1.5948,1.9118,1.5628,1.4289,1903.9561,,,0.2623,0.180864,0.0,0.7827,Draupne
1935.1752,12.1544,-0.0243,126.0526,,180.3643,,0.4902,11.9183,1.5332,2.3581,1.5591,1.9004,1.5332,1.4928,1904.1085,,,0.4518,0.191323,0.0,0.7378,Draupne
1935.3276,12.0534,-0.0224,128.4645,,178.0337,,0.4338,11.9827,1.4868,2.3296,1.5074,1.8465,1.4868,1.0619,1904.2609,,,1.6476,0.208805,0.0,0.59,Draupne
1935.48,12.0833,-0.0186,129.5525,,183.4119,,0.4627,11.96,1.5096,2.2832,1.5283,1.8434,1.5096,0.7367,1904.4133,,,3.7764,0.237312,0.0,0.5908,Draupne
1935.6324,11.8889,-0.005,129.6837,,177.5171,,0.4583,11.928,1.4027,2.279,1.4213,1.6941,1.4027,0.7234,1904.5657,,,4.3799,0.239864,0.0,0.5769,Draupne
1935.7848,12.1058,0.0016,128.5568,,185.1,,0.5386,12.0106,1.4798,2.2907,1.4975,1.7615,1.4798,0.8092,1904.7181,,,1.4058,0.232687,0.0,0.7518,Draupne
1935.9372,12.0684,0.0031,128.2719,,188.4987,,0.5198,11.9298,1.4265,2.3067,1.447,1.7129,1.4265,1.1123,1904.8705,,,1.1597,0.222857,0.0,0.7339,Draupne
1936.0896,12.1581,0.0028,128.1343,,193.5517,,0.5565,12.1022,1.5469,2.319,1.5699,1.8525,1.5469,1.0778,1905.0228,,,0.5831,0.215356,0.0,0.8223,Draupne
1936.242,12.1432,0.0009,127.5907,,196.3024,,0.5127,12.1064,1.6179,2.3254,1.6406,1.9894,1.6179,1.0681,1905.1753,,,0.7926,0.211413,0.0,0.7426,Draupne
1936.3944,12.1768,-0.0044,127.0386,,192.2346,,0.5688,12.07,1.5625,2.3283,1.5877,1.9496,1.5625,1.0802,1905.3276,,,0.4079,0.209656,0.0,0.8583,Draupne
1936.5468,12.0534,-0.0218,126.6277,,191.4695,,0.5405,12.0271,1.5064,2.3294,1.5344,1.9052,1.5064,1.2925,1905.4801,,,0.5355,0.208965,0.0,0.8031,Draupne
1936.6992,12.2329,-0.043,125.3697,,188.5649,,0.4993,12.0994,1.5055,2.3296,1.5353,1.9435,1.5055,1.6221,1905.6324,,,0.8234,0.208809,0.0,0.721,Draupne
1936.8516,12.2441,-0.0503,124.4929,,189.0839,,0.4926,12.0977,1.5739,2.3397,1.6059,2.0334,1.5739,1.7479,1905.7849,,,0.692,0.202664,0.0,0.7199,Draupne
1937.004,12.2441,-0.0347,125.1142,,190.3731,,0.5188,12.09,1.5343,2.3552,1.5685,2.0701,1.5343,1.6658,1905.9373,,,0.3587,0.193135,0.0,0.7913,Draupne
1937.1564,12.2329,-0.0162,126.5542,,191.2978,,0.5433,12.0684,1.533,2.3448,1.5649,2.0383,1.533,1.5851,1906.0897,,,0.3569,0.199525,0.0,0.8275,Draupne
1937.3088,12.188,-0.0055,127.7131,,197.5392,,0.5681,12.0335,1.4685,2.3202,1.5001,1.8795,1.4685,1.2035,1906.2421,,,0.5002,0.21459,0.0,0.847,Draupne
1937.4612,12.1095,-0.0035,127.3489,,194.5351,,0.5359,12.0189,1.5728,2.2906,1.6054,1.9199,1.5728,1.0936,1906.3945,,,1.45,0.232746,0.0,0.7463,Draupne
1937.6136,12.1319,-0.0004,126.8609,,195.8002,,0.546,12.056,1.489,2.2857,1.5205,1.7957,1.489,1.0078,1906.5469,,,1.4691,0.235759,0.0,0.7605,Draupne
